"Prov","mun","stlmtsz8","stlmtsz5","H_SETTLEMENT","H_URBRURAL","E_RESPINT","F_INTPRIVACY","E1_LITERACY","gov_trst","dem_equ","dem_imp","dem_mil_reg","eth_death","eth_poldeath_sex","eth_sex_rel","Q106","Q107","Q108","Q109","Q110","Q112","Q120","Q143","Q158","Q159","Q160","Q161","Q162","Q177","Q178","Q179","Q180","Q181","Q182","Q183","Q184","Q185","Q186","Q187","Q188","Q189","Q190","Q191","Q192","Q193","Q194","Q195","Q234","Q240","Q241","Q242","Q243","Q244","Q245","Q246","Q247","Q248","Q249","Q250","Q251","Q252","Q286","Q287","Q288","Q288R","Q291G2","Q291G3","Q291G4","Q291G5","Q291G6","Q291P1","Q291P2","Q291P3","Q291P4","Q291P5","Q291P6","Q292A","Q292B","Q292C","Q292D","Q292E","Q292F","Q292G","Q292H","Q292I","Q292J","Q292K","Q292L","Q292M","Q292N","Q292O","Q293","Q35","Q36","Q39","Q40","Q41","Q47","Q48","Q49","Q50","Q143p","Q234p","Q287p","Q47p","ML1","ML3","ML2","ML4","ML5","ML6"
608130,608026,1,1,5,2,1,1,1,0.441950619103324,-1.44229802756938,-0.8547831780814,-0.653986361554776,0.106160052409582,-0.120431737298434,-0.808708901172798,4,6,4,7,6,3,5,1,3,4,3,6,4,2,4,3,5,1,2,3,2,4,1,3,5,3,2,6,3,6,3,2,3,4,4,5,3,6,4,6,4,3,2,4,6,4,2,3,4,2,3,1,3,2,2,2,3,1,3,2,3,2,4,1,3,4,2,3,1,5,3,2,4,2,3,2,3,3,4,3,4,3,3,6,4,4,4,2,3,2,-0.154380999125985,-1.70985222624327,0.469066274227224,-0.95678847252272,0.492890737001749,-0.0634254329452581
608130,608026,1,1,5,2,1,1,1,-1.09575708779454,-2.41773720300578,-1.27076938312689,-1.3560974794726,2.64889507146066,1.65075894882728,1.56563657759907,8,7,1,1,1,5,4,1,9,6,4,8,2,10,8,10,10,8,7,5,10,10,5,10,10,10,10,10,4,3,10,10,4,5,4,5,5,5,4,1,1,2,2,5,5,6,2,3,3,1,4,4,1,4,1,1,5,4,2,4,2,2,1,1,4,2,4,4,1,1,1,1,1,1,1,2,10,4,5,4,2,2,1,7,9,9,4,1,3,4,2.37368680955325,-2.04354801926231,-1.23745529981019,-0.765700508460233,-2.65591976938977,2.01495609764877
608130,608026,1,1,5,2,1,2,1,-0.458467982629299,-0.542742178288322,0.660029820103906,-0.1691534404525,-0.200488072779698,0.859277256280523,0.0286031951523472,7,2,1,1,1,5,7,2,10,10,1,5,4,4,9,3,7,3,4,7,2,2,3,1,3,4,2,5,6,5,6,7,1,6,8,5,2,1,6,8,6,5,5,10,9,1,2,5,3,1,5,4,2,5,2,2,5,4,2,5,2,3,3,3,3,2,3,3,3,3,3,4,3,3,2,3,6,4,3,2,2,2,3,5,9,6,3,4,1,2,0.00383513893320256,-0.713332675734407,-0.551820330567993,-0.424604798647907,0.154894018663201,0.707146186525747
608130,608084,1,1,5,2,1,2,1,-0.277440952970723,-1.27681588850746,-1.08251633570354,-0.959011061677921,0.352068948073577,0.384310627393362,0.914909381486676,10,10,10,1,10,1,1,1,10,10,9,1,5,10,10,10,10,1,1,10,5,5,5,5,3,3,4,3,10,4,5,4,1,5,5,6,5,4,4,4,4,5,5,5,5,6,2,5,1,1,2,2,1,2,2,2,4,3,2,4,3,4,2,2,2,3,3,3,3,3,3,3,3,2,2,2,10,2,3,2,2,2,3,5,10,10,4,4,1,2,0.474498192784969,-1.14579467229457,-0.258726975338948,-0.961862050366764,-0.462203154983347,1.91711968072858
608130,608084,1,1,5,2,1,1,1,1.03435547962036,-0.0298643455280879,0.632022308110574,-0.26444338848392,-0.165429620793502,0.101345249742763,-0.202946401031428,9,5,6,5,5,9,8,1,4,7,8,9,8,7,6,4,5,4,5,3,2,4,5,2,3,4,3,4,3,5,4,4,1,6,7,8,9,6,5,6,4,5,9,10,8,4,2,4,2,1,3,3,2,4,4,3,3,3,2,3,4,4,4,3,2,3,4,3,4,2,3,3,3,4,2,2,8,4,2,2,3,2,1,6,7,7,4,4,2,4,-0.0676285412580304,0.166618167006021,1.15193895427418,0.0888051018368414,0.451611740683515,0.0706725928131658
608130,608084,1,1,5,2,1,1,1,-0.314659175231326,-0.617093611149099,-1.24003178062144,-0.0197331260817258,0.517150050251936,0.528185744594185,0.136375340356102,6,7,5,8,5,8,8,1,4,3,5,3,6,2,1,3,2,1,4,5,3,6,4,5,4,6,5,4,6,4,6,4,2,6,6,4,7,5,8,3,7,5,6,7,4,8,2,2,5,2,2,2,2,4,2,3,3,2,2,4,2,2,3,4,3,4,2,4,1,3,4,2,1,4,3,2,9,3,4,4,2,2,2,6,9,7,4,3,4,3,0.416125231806457,-0.710795281820773,-0.411355789095593,-0.392339787840691,0.235433709386584,-0.615960879545951
608130,608084,1,1,5,2,2,1,1,-0.725163559381695,-1.1418194998348,-0.642598497487782,-1.57205975744466,0.989055485617667,0.971805601282369,-0.77426645809489,1,7,10,3,2,5,5,1,5,4,3,4,4,4,4,5,5,5,3,3,2,2,2,7,7,7,7,7,5,6,6,7,1,5,4,4,4,3,4,2,2,10,10,5,6,9,2,3,5,2,3,3,2,1,1,2,3,4,2,4,2,2,2,2,3,3,2,4,4,2,3,3,2,2,4,4,5,2,4,4,2,2,2,3,10,10,4,4,3,3,0.643966271411965,-0.89312657010544,-0.942557427850514,-1.34048866638675,-0.939231070918681,0.7961866313162
608130,608084,1,1,5,2,1,1,1,-0.420304020307944,0.741529394092065,-2.11614711305702,-0.349697805745007,0.839003908996087,0.817757069489701,1.5334869943976,10,7,4,1,9,7,2,2,5,7,6,10,8,6,1,2,1,4,3,9,9,10,1,2,6,3,5,8,2,4,8,7,1,5,1,10,10,9,2,10,7,5,10,2,1,9,1,1,10,3,2,2,1,2,1,2,4,2,4,4,2,4,5,5,5,5,4,4,4,4,4,5,5,5,3,1,8,2,3,1,2,2,2,10,10,9,3,4,5,3,0.913250231844904,0.233054647494269,-0.357973610799309,2.1018027151297,2.63213805387482,-0.986709012496571
608130,608084,1,1,5,2,2,1,1,-0.458467982629299,-0.712281640852112,-1.32839110903823,0.22719572534861,1.46997677059671,0.353015271983465,0.068720091739535,4,3,3,4,4,5,1,1,1,5,5,2,2,4,3,3,3,2,2,5,5,6,5,7,8,6,5,9,3,5,5,3,2,5,5,4,6,6,8,7,5,5,5,5,4,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,4,4,4,2,4,2,4,1,1,1,4,3,4,1,1.00007738973243,-0.824765206304526,-0.454228961268925,-1.43547336005952,-0.736734651075705,-0.461709464812375
608130,608084,1,1,5,2,1,2,1,-1.13297531005514,-1.21574830563986,1.07184764427872,-1.24091568346231,0.122885466245634,1.09616235241892,-0.267248856172256,9,5,5,8,3,5,5,2,9,9,9,5,2,10,8,2,8,5,1,4,1,5,8,1,5,2,9,10,7,5,5,9,1,5,3,3,7,9,3,2,2,5,5,10,10,9,2,4,9,3,2,3,2,4,1,2,3,4,2,5,1,3,3,4,5,2,5,5,3,3,4,3,3,3,3,5,10,4,5,5,2,1,3,8,7,5,3,4,2,2,0.301023935367222,-0.810682953588001,-1.49699276520246,1.29765453974687,0.490977673959208,0.675349930073052
608130,608084,1,1,5,2,1,1,1,-0.951074833688478,0.262850192039002,0.132868133548745,-0.360917609190932,1.00592642772854,0.744379324919601,0.990534470326779,9,5,10,5,6,3,5,2,9,7,8,4,7,5,8,3,5,7,7,5,4,4,8,9,8,5,2,2,4,8,5,9,1,9,7,5,5,3,5,8,7,5,9,9,7,9,2,3,5,2,4,2,1,3,2,2,4,2,1,4,2,4,4,3,4,3,4,4,2,4,3,3,3,3,4,3,10,4,3,4,1,2,3,5,9,4,3,4,3,2,1.05526204712944,-0.0695621192672965,-1.0192801800272,0.969487819697767,0.251457268809541,-0.141441825349731
608130,608084,1,1,5,2,1,2,1,-0.458467982629299,-2.21269052504742,-2.51305744317835,-2.14566627338498,0.279794972763766,-0.41926371279373,-0.000281685019368844,2,9,8,3,9,2,2,2,2,9,3,2,9,2,3,2,1,4,3,2,5,6,4,5,4,3,5,3,3,5,3,2,3,4,5,3,4,2,1,3,4,3,2,3,2,4,2,2,3,1,4,2,2,4,2,2,2,2,2,4,2,4,3,2,2,2,4,4,3,4,2,2,3,3,3,4,10,2,4,4,2,4,2,9,8,10,3,2,4,3,0.00836428668151041,-2.28755705291222,-0.367116319884329,-0.00962392669364203,0.12604638668237,-1.02618582357791
608130,608084,1,1,5,2,2,1,1,-0.458467982629299,-1.35803463814243,-0.717077780340756,-1.43742015839858,1.98187163578863,2.03462927458675,2.21250553541798,5,6,3,4,4,5,5,1,4,10,9,6,6,10,10,9,10,10,10,10,8,7,5,9,8,7,10,10,10,5,9,10,1,5,5,10,5,2,1,5,3,4,4,10,5,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,4,2,1,5,2,4,4,4,4,2,5,4,5,4,4,4,3,2.19641661466809,-1.24555860155508,-0.427606579842976,-3.06523183709757,-0.941889189606656,2.34718838033944
608154,608020,1,1,5,2,2,1,1,-0.460287169398138,-0.763631957365448,-0.560457210183782,-0.257186052492682,0.256887022380962,0.99636569051108,1.14469952420554,1,9,2,7,6,2,7,2,8,4,8,7,4,8,2,4,9,1,9,3,7,2,9,3,6,2,10,4,8,3,9,5,1,8,9,2,7,4,8,2,7,4,6,8,6,9,4,5,7,2,2,2,2,2,2,1,2,2,1,4,3,4,2,2,4,2,2,4,3,2,4,3,2,2,2,3,9,2,4,4,2,2,4,4,7,2,3,4,1,1,0.621183721272825,-0.604797527581914,-0.564149855175729,-0.690909353567842,-0.756809812218206,0.716816254141456
608154,608020,1,1,5,2,1,2,1,-1.39879744009945,-1.0035233518837,-1.42984331785371,-0.22200221623353,-0.699910979882233,-0.20441874268863,0.642625804356229,2,3,9,1,1,7,3,3,8,7,5,8,4,7,2,4,3,7,6,7,2,2,8,1,1,1,8,4,1,2,4,6,1,8,9,7,3,7,5,8,3,8,3,8,3,8,4,4,4,2,3,3,2,1,1,2,3,2,1,2,1,1,2,3,2,3,2,4,3,2,3,2,4,3,4,2,7,3,2,2,4,4,2,9,5,6,2,4,2,3,-0.472410382297632,-0.525637918771943,-1.5259932664836,-1.29193941725181,0.154561967676603,0.516815638256027
608154,608020,1,1,5,2,1,1,1,0.852455003253693,-0.677647484896385,-0.551332317726817,-0.275901784525649,-1.01854511848521,-0.766137242258335,-1.32541200574361,6,6,6,5,3,5,6,1,6,7,4,5,6,6,8,1,1,5,1,1,1,1,1,1,1,1,1,1,4,4,2,1,2,5,5,5,6,6,6,5,5,5,6,6,6,6,2,2,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,2,5,4,2,2,3,6,7,6,4,3,4,2,-1.1522169562898,-0.791379196759695,0.874470433300106,-0.426809397803621,0.24918046633654,-0.62203989387553
608154,608020,1,1,5,2,1,1,1,-1.35888658436192,0.357312005281563,0.938808616371154,-0.343771283809829,0.598400547205031,-1.0076432295512,-0.93250889586042,1,10,1,1,1,4,4,1,7,8,3,4,7,3,1,1,1,2,3,4,1,1,5,5,8,5,5,5,2,1,1,1,1,5,8,8,9,9,3,5,7,2,8,9,9,8,2,4,1,1,5,5,1,5,2,2,4,5,1,5,1,2,4,4,4,2,4,4,4,2,2,4,2,2,4,4,8,4,4,4,2,2,2,5,5,8,4,4,2,3,-0.130541328378319,0.0183743697476197,-1.58718300615605,1.0200329716025,-1.41238045535796,-1.08017201238696
608154,608020,1,1,5,2,2,2,1,-0.458467982629299,0.968022124801896,-1.80776669718377,0.657621970199285,-0.74475546697858,-0.996243447394469,-1.45402850987389,10,1,1,1,5,6,10,1,1,10,10,10,10,10,10,1,10,10,1,1,1,1,1,1,3,1,3,3,3,1,2,1,1,10,1,1,1,3,10,10,10,10,10,10,1,1,4,4,5,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,4,4,3,5,4,2,2,2,4,4,4,4,10,4,5,3,2,2,3,7,8,5,4,4,2,2,-1.14024838712786,-0.0219980897256957,-0.700005987397575,-0.0114505644265282,0.41015269308744,1.84582206230818
608154,608020,1,1,5,2,2,1,1,0.852455003253693,-0.733030405672984,-0.946591191072576,-0.195812757347896,0.668858628130091,0.438273388947082,0.514701987587556,5,5,6,6,5,6,4,1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,6,6,5,6,5,6,5,5,6,5,6,4,5,2,1,3,2,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,4,5,3,3,3,3,3,3,5,5,8,4,4,1,2,0.616699172356139,-0.793001223102133,0.905146070472913,-0.37945680893373,0.0160071660957161,0.38253325940346
608154,608020,1,1,5,2,1,1,1,0.216039344796541,-0.608344740204265,-1.45053969317094,-0.529987606814943,-0.686411385578089,-0.0867303399229396,-0.672651634325372,7,8,3,3,5,8,7,1,8,4,9,5,8,4,9,3,7,4,3,2,2,2,4,1,1,1,9,6,1,1,7,1,1,8,8,3,8,4,7,2,7,3,7,9,3,4,4,4,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,2,4,3,2,4,3,2,4,2,3,4,1,2,6,4,3,4,2,2,2,10,6,5,4,4,2,3,-0.637691967824832,-0.788314119728501,0.125659628099021,-0.76339313125483,0.708857610055433,0.710142316005034
608154,608020,1,1,5,2,1,2,1,-1.76939096851229,1.13267055899517,0.598202344188718,-0.0402804178402186,-1.08674586455071,1.5278054557056,-0.642664077465829,10,10,10,5,8,10,10,2,8,10,5,10,1,1,8,1,1,1,5,1,1,1,1,1,1,1,1,1,10,10,10,1,1,7,10,6,8,8,4,7,10,4,10,8,8,4,4,5,3,1,4,1,1,2,1,1,2,1,1,2,1,4,2,2,2,2,2,3,2,2,4,3,2,2,2,3,10,4,1,1,1,1,3,1,10,5,3,4,1,2,-0.458693606497614,0.668088872732468,-1.93598839706994,-1.55480099787083,-0.595844927309951,-0.733021922873767
608154,608020,1,1,5,2,1,2,1,-0.0479635984789296,-0.317083488514368,0.0760031948915305,-0.391585823447752,-1.02382551668109,-1.32328287406338,-0.490815815543037,7,5,8,6,1,5,7,1,8,10,5,6,2,5,5,2,3,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,5,5,5,5,5,7,4,7,5,8,6,2,3,5,2,4,4,2,3,3,3,4,4,2,3,2,3,3,3,4,3,4,3,3,2,3,3,2,3,4,3,8,5,2,2,2,2,1,7,7,7,4,4,3,4,-1.1995729545854,-0.710556532909682,-0.0274357373931449,0.292720797738021,-0.517470150841823,-0.236913612671334
608154,608020,1,1,5,2,2,1,1,0.481861474840851,-0.969739021878517,-1.04211760471218,-0.587643871519327,0.668858628130091,0.438273388947082,0.514701987587556,1,4,5,5,5,5,5,1,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,1,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,3,3,2,2,2,4,5,5,2,4,3,1,1,0.607507114633044,-1.0040547379626,0.52726015868513,-0.300149645706737,0.210784305760608,0.362635165056773
608154,608034,3,2,4,1,1,2,1,0.0341388684298793,-0.809998226264969,-1.41428735249598,-0.690334017350135,1.06508903528187,-0.442392606808777,0.97805819968152,10,10,10,1,8,7,8,1,8,3,6,5,4,4,2,4,8,5,8,7,8,5,3,3,8,8,4,2,4,2,3,3,1,4,4,2,8,8,7,3,2,9,9,7,3,8,3,4,5,2,3,1,3,2,2,2,1,3,3,2,2,4,4,4,4,1,4,3,2,4,4,4,4,1,1,1,10,4,4,4,1,1,2,10,10,10,4,4,2,3,0.613421208230744,-0.412525597367755,0.108381639715554,1.33948559274376,-0.0209993957843835,0.752187371017143
608154,608034,3,2,4,1,1,2,1,0.441950619103324,-0.63510183331528,0.53715011421463,-1.24949023528878,0.735434803879245,-0.438017744819465,0.437421184166501,8,6,7,8,5,8,9,1,8,4,8,8,8,4,2,7,3,5,4,3,8,4,8,5,2,8,3,2,3,2,4,2,1,8,9,3,8,3,3,2,8,8,6,9,9,4,2,5,4,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,1,3,2,3,2,2,3,2,3,3,2,2,10,4,4,1,1,1,3,10,10,10,4,4,1,2,0.447771076087295,-0.417234123208881,0.549165690975543,-1.28287426819771,-0.28452280770576,0.225472238780008
608154,608034,3,2,4,1,2,2,1,0.359848152194515,-0.695784488849445,-0.488176035096546,-0.494448021389371,-0.512101995081717,-0.485401084537955,-0.42222455825798,6,6,5,6,5,8,5,1,5,6,6,5,5,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,4,3,3,3,1,6,6,6,6,5,5,5,5,6,6,7,6,8,2,3,4,2,3,3,2,3,3,3,3,3,2,3,3,3,3,4,4,4,4,2,3,2,2,2,3,4,3,3,7,2,3,3,3,3,3,5,8,5,4,4,3,2,-0.610527337356471,-0.573884359879412,0.399701487386981,0.302593274835748,0.188584944838659,-0.419288516632913
608154,608034,3,2,4,1,1,1,1,0.810724960747327,-0.431699771755133,-1.53709731936539,0.457827852402601,0.0421302218210919,-0.148107568269573,1.22277634653502,9,4,4,9,7,7,10,1,8,3,3,9,8,8,3,3,3,9,7,7,6,8,3,2,3,3,3,2,9,2,3,4,1,4,3,2,4,8,8,6,9,9,2,8,3,4,1,3,7,2,2,4,4,2,2,2,4,4,2,4,4,2,3,2,4,2,2,3,4,2,3,4,4,4,1,1,8,4,1,1,1,1,3,8,9,6,4,4,3,2,0.194298088613854,-0.463531052187182,0.847671190397705,-0.812070996749836,0.770245736648068,0.186955049413763
608154,608034,3,2,4,1,2,2,1,1.07654709079164,-0.25936482863077,-1.34147518596754,-0.80209947218256,0.729439397700901,1.29687163508647,0.412115057172199,8,3,8,7,3,9,8,1,9,5,9,3,7,8,3,4,6,3,1,2,8,6,9,2,4,8,5,2,7,9,8,5,1,7,7,3,4,8,4,3,8,7,6,9,3,9,4,5,4,2,3,4,4,3,2,2,3,4,3,4,4,2,3,4,3,3,2,3,4,2,3,4,3,3,1,2,8,2,3,2,4,3,1,9,3,9,4,4,1,4,0.84221573259244,-0.557926126513787,0.99922536208346,-0.656223504372014,-0.0232227720763242,0.325976981830561
608154,608034,3,2,4,1,1,1,1,0.445516699288335,-0.0346305476613782,-0.457437638834494,0.00214406024064922,0.0927185934822738,0.13658250037125,-0.0556854495914259,6,5,6,5,6,8,5,1,4,7,6,5,3,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,5,5,4,4,1,7,5,5,5,6,6,7,7,6,7,6,6,5,2,4,3,1,4,3,3,4,4,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,8,3,2,3,2,2,3,6,8,4,4,4,2,2,0.0278853278873255,-0.353017869679722,0.461258973309927,-0.402612841622342,-0.229968467941433,-0.135956072907176
608154,608034,3,2,4,1,1,1,1,0.340745300919803,-0.344075921261532,-1.68167947633331,-0.759915764289251,0.660775592604685,0.0193612871730621,0.181965917571232,8,8,4,4,4,8,8,1,8,8,2,2,3,4,3,8,7,7,3,3,3,9,7,7,3,7,3,2,3,2,6,3,2,9,8,8,3,3,3,7,7,4,7,4,3,8,4,4,6,2,4,2,2,4,4,2,3,2,3,2,2,1,2,3,2,3,2,3,2,2,2,3,3,3,1,1,10,1,4,4,1,1,2,8,9,5,4,3,2,3,0.486739597685634,-0.922227592334273,0.39548119869786,-1.40267448445452,-0.3352295407307,1.25824482874973
608154,608034,3,2,4,1,2,2,1,0.319937296456987,-0.703316237786462,-0.28705239543094,-0.245942999662669,0.0652908763168671,-0.780001547520236,-0.952851842593737,5,5,6,4,5,6,6,1,4,6,5,6,6,4,4,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,1,8,5,5,6,6,6,5,5,6,6,5,7,6,3,3,3,1,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,7,2,3,3,3,3,3,6,5,5,4,4,3,2,-0.394853110158872,-0.72840563697623,0.324131511795527,-0.211684809138542,0.139423773532753,-0.664411743079811
608154,608034,3,2,4,1,1,1,1,-0.0479635984789296,-0.705825293183099,-0.556780716449885,-0.0946449780159325,-0.254210405388481,-1.11463056775359,-1.00563522332601,7,3,4,5,3,10,6,1,6,6,7,7,7,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,2,7,6,6,6,6,6,6,5,5,5,6,6,7,2,3,6,2,3,3,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,10,3,3,2,3,3,3,5,3,1,4,3,3,2,-0.698977593907973,-0.752438300922529,-0.043922950954011,-0.199506067339127,-0.730403182733513,-0.283224534000359
608154,608034,3,2,4,1,1,2,1,0.359848152194515,-0.716949654800673,-0.229724600948214,-0.143110750731029,0.579860898047262,0.0569376933733148,0.0195013935095725,6,6,5,7,7,7,4,1,6,7,7,7,7,2,2,2,2,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,2,5,5,5,6,6,6,6,5,5,5,6,7,7,3,5,3,1,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,6,3,3,3,3,3,2,6,7,5,4,3,1,3,0.350754511894115,-0.696383948140461,0.43445851903776,-0.408105378393531,0.164581566951116,-0.690984474057397
608154,608034,1,1,5,2,1,2,1,1.64897565332587,-0.644079536122479,0.128185552468543,-0.675751753670816,0.747858710497719,0.565657207346882,0.78603541197505,9,2,3,7,3,9,8,2,8,4,3,9,9,2,4,6,8,2,1,8,7,9,2,3,4,8,9,1,2,9,7,2,1,8,6,3,8,2,4,8,7,2,4,8,8,8,2,4,5,2,3,4,3,4,4,2,4,3,4,4,4,2,3,2,2,4,2,3,4,2,3,2,2,2,1,2,10,4,4,4,1,1,3,5,5,5,3,4,2,2,0.743548150630489,-0.997045141662254,1.87366488117575,-1.27602632865709,-1.10326663402143,0.720779294701451
608154,608034,1,1,5,2,1,2,1,1.15636880226669,-1.73131727870608,0.171867565263281,-0.089860908998774,0.592689860072201,0.587243347756866,1.14427077198985,3,9,3,4,9,8,9,2,9,3,1,10,7,2,3,1,9,7,10,5,3,4,8,7,9,3,1,2,2,4,8,6,1,9,2,8,8,3,8,3,1,7,4,9,8,1,4,4,4,2,3,4,2,4,4,2,3,4,3,2,4,2,4,2,2,4,3,3,4,3,3,3,1,3,4,3,6,4,4,4,1,1,3,8,9,2,3,4,2,2,0.754746911159008,-0.832642485564936,1.28777840355248,-0.7463973487114,-0.797282021939535,0.429078323090063
608154,608034,1,1,5,2,1,1,1,0.934557470162502,-0.387941860760701,-1.13309527999289,-1.15355117793843,0.429249132906481,0.140037540941909,0.206772395796389,8,3,7,9,6,8,7,1,7,3,8,6,2,7,3,2,7,5,9,3,1,9,-2,8,7,3,1,2,8,5,3,5,2,8,4,1,4,9,3,10,1,3,8,9,3,9,1,3,6,2,4,2,4,3,2,2,3,2,4,3,3,1,2,3,4,4,2,3,4,2,3,4,4,2,3,2,10,1,4,1,1,4,1,8,3,8,4,3,3,4,NA,NA,NA,NA,NA,NA
608154,608034,1,1,5,2,1,2,1,0.444643252580249,-0.098475826155807,-0.0651096965807073,0.140191559423875,0.0075649167034182,-0.482584350520833,0.0705115674501041,5,5,6,4,5,2,5,1,10,7,6,6,8,7,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,6,6,6,6,6,6,7,7,6,6,7,7,7,2,3,3,1,3,2,3,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,10,3,2,3,3,3,1,5,2,2,4,4,3,4,-0.127235072131993,-0.284917329058967,0.466714910543235,-0.256547201084679,-0.725136225212338,0.479939980496494
608154,608034,1,1,5,2,1,2,1,1.48617802823392,-1.91464709640769,-1.68160798935047,-0.827786728410549,0.927125609007334,0.295251562412135,2.04188251986048,3,9,8,7,3,8,8,1,8,4,8,8,3,9,2,1,4,2,9,6,8,9,6,8,7,3,5,1,5,2,8,4,1,9,6,3,9,3,5,9,1,2,1,8,3,8,1,3,7,2,3,4,4,2,2,3,2,4,4,3,4,3,2,4,3,2,4,4,3,2,4,3,2,3,2,1,9,4,4,4,2,2,1,7,6,8,4,4,3,4,0.958918998834221,-1.53955082723677,1.7738803842619,0.264689520282173,-0.244674165680361,-0.931747511574281
608154,608034,1,1,5,2,1,2,1,0.319937296456987,0.042048314185346,-0.00615909957735983,0.602283848696722,-0.0769047387865944,-0.470224789303699,0.046390617479513,4,4,5,5,5,5,6,1,6,6,6,6,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,6,8,8,8,7,7,7,7,6,6,7,7,7,2,4,3,1,3,3,3,2,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,6,5,2,4,4,2,2,-0.156379624345132,0.135620165789775,0.354726914648384,-0.212487926448934,0.110458493364841,-0.375489924305854
608154,608034,1,1,5,2,2,2,2,0.852455003253693,0.105893592679775,-0.398487041831147,0.464236349513497,-0.182285955165043,-0.472933701692486,-0.439603296463097,6,6,6,6,6,8,6,1,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,8,7,7,7,7,7,7,7,7,7,6,6,6,3,5,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,4,3,3,3,3,6,2,7,4,3,1,2,-0.332782995805998,0.0621015834310227,0.901702508881793,-0.276219769950561,0.216623159024868,-0.305902551511593
608154,608034,1,1,5,2,1,2,1,1.30017760966467,0.408029852415722,-0.800011698682346,-1.03444867687895,0.290680473817881,0.0999331291484757,0.976790371484514,9,4,8,8,4,8,7,1,8,4,3,2,9,4,8,6,8,9,2,4,6,9,10,3,2,1,4,9,2,1,4,9,1,9,8,3,7,9,3,3,8,7,10,9,4,9,4,1,8,3,3,4,2,3,4,3,2,4,3,4,4,2,4,2,3,4,3,4,2,4,3,4,3,3,1,2,7,4,4,4,2,1,3,8,6,1,4,4,5,2,0.595355184316528,0.168977112236143,1.34634380758327,-0.208577657476616,0.35780734720394,0.909303317251679
608154,608034,1,1,5,2,2,2,1,0.852455003253693,-0.629086988228701,-0.319676754200922,-0.697404109845015,1.09122863469286,0.448114363077885,0.923030938370567,5,4,4,5,5,10,6,1,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,1,8,5,5,4,4,4,6,6,6,6,5,7,3,2,4,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,8,3,3,2,2,2,3,6,3,8,4,4,2,2,0.967683933590267,-0.857139541771663,0.963632128002742,-0.491394320951389,0.155626893939462,0.543131248941594
608154,608034,1,1,5,2,2,2,1,0.359848152194515,-0.345910611280285,-0.0910558453895954,-0.0105612989522727,-0.764374849701844,-0.63070253928571,-0.759700410671726,7,4,2,5,2,7,5,1,7,6,6,6,7,5,5,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,3,2,8,5,6,6,6,6,6,6,6,6,7,7,7,3,4,2,1,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,3,3,2,3,3,5,6,1,4,3,2,2,-0.838607161546408,-0.385771140302627,0.393309079088509,-0.346763109599884,0.150122881102288,-0.624524639855789
